xdata, curve0
0.01484,-204.48
0.01485,-203.52
0.01486,-202.55
0.01487,-201.58
0.01488,-200.61
0.01489,-199.64
0.0149,-198.67
0.01491,-197.7
0.01492,-196.72
0.01493,-195.75
0.01494,-194.78
0.01495,-193.8
0.01496,-192.82
0.01497,-191.85
0.01498,-190.87
0.01499,-189.89
0.015,-188.91
0.01501,-187.93
0.01502,-186.95
0.01503,-185.97
0.01504,-184.99
0.01505,-184
0.01506,-183.02
0.01507,-182.03
0.01508,-181.05
0.01509,-180.06
0.0151,-179.07
0.01511,-178.09
0.01512,-177.1
0.01513,-176.11
0.01514,-175.12
0.01515,-174.13
0.01516,-173.13
0.01517,-172.14
0.01518,-171.15
0.01519,-170.15
0.0152,-169.15
0.01521,-168.16
0.01522,-167.16
0.01523,-166.16
0.01524,-165.16
0.01525,-164.16
0.01526,-163.16
0.01527,-162.15
0.01528,-161.15
0.01529,-160.14
0.0153,-159.14
0.01531,-158.13
0.01532,-157.12
0.01533,-156.11
0.01534,-155.1
0.01535,-154.09
0.01536,-153.07
0.01537,-152.06
0.01538,-151.04
0.01539,-150.02
0.0154,-149
0.01541,-147.98
0.01542,-146.96
0.01543,-145.93
0.01544,-144.9
0.01545,-143.88
0.01546,-142.85
0.01547,-141.82
0.01548,-140.78
0.01549,-139.75
0.0155,-138.71
0.01551,-137.67
0.01552,-136.63
0.01553,-135.59
0.01554,-134.55
0.01555,-133.5
0.01556,-132.45
0.01557,-131.4
0.01558,-130.35
0.01559,-129.29
0.0156,-128.24
0.01561,-127.18
0.01562,-126.12
0.01563,-125.05
0.01564,-123.99
0.01565,-122.92
0.01566,-121.85
0.01567,-120.77
0.01568,-119.7
0.01569,-118.62
0.0157,-117.54
0.01571,-116.45
0.01572,-115.37
0.01573,-114.28
0.01574,-113.19
0.01575,-112.09
0.01576,-110.99
0.01577,-109.89
0.01578,-108.79
0.01579,-107.68
0.0158,-106.58
0.01581,-105.46
0.01582,-104.35
0.01583,-103.23
0.01584,-102.11
0.01585,-100.98
0.01586,-99.856
0.01587,-98.725
0.01588,-97.591
0.01589,-96.453
0.0159,-95.313
0.01591,-94.169
0.01592,-93.021
0.01593,-91.871
0.01594,-90.716
0.01595,-89.559
0.01596,-88.398
0.01597,-87.233
0.01598,-86.065
0.01599,-84.894
0.016,-83.718
0.01601,-82.54
0.01602,-81.357
0.01603,-80.171
0.01604,-78.982
0.01605,-77.789
0.01606,-76.592
0.01607,-75.391
0.01608,-74.187
0.01609,-72.979
0.0161,-71.768
0.01611,-70.552
0.01612,-69.333
0.01613,-68.11
0.01614,-66.884
0.01615,-65.653
0.01616,-64.419
0.01617,-63.181
0.01618,-61.939
0.01619,-60.694
0.0162,-59.445
0.01621,-58.191
0.01622,-56.935
0.01623,-55.674
0.01624,-54.41
0.01625,-53.141
0.01626,-51.87
0.01627,-50.594
0.01628,-49.314
0.01629,-48.031
0.0163,-46.744
0.01631,-45.454
0.01632,-44.16
0.01633,-42.862
0.01634,-41.56
0.01635,-40.255
0.01636,-38.946
0.01637,-37.634
0.01638,-36.317
0.01639,-34.998
0.0164,-33.675
0.01641,-32.348
0.01642,-31.018
0.01643,-29.684
0.01644,-28.348
0.01645,-27.007
0.01646,-25.663
0.01647,-24.316
0.01648,-22.966
0.01649,-21.613
0.0165,-20.256
0.01651,-18.896
0.01652,-17.533
0.01653,-16.167
0.01654,-14.798
0.01655,-13.426
0.01656,-12.051
0.01657,-10.673
0.01658,-9.292
0.01659,-7.9084
0.0166,-6.5221
0.01661,-5.1331
0.01662,-3.7415
0.01663,-2.3473
0.01664,-0.95062
0.01665,0.44853
0.01666,1.8501
0.01667,3.254
0.01668,4.6601
0.01669,6.0685
0.0167,7.479
