xdata, curve0, curve1, curve2
0.02142,312.34,-116.36,-195.97
0.02143,312.34,-115.2,-197.14
0.02144,312.34,-114.04,-198.3
0.02145,312.32,-112.86,-199.46
0.02146,312.3,-111.68,-200.62
0.02147,312.27,-110.5,-201.77
0.02148,312.23,-109.31,-202.92
0.02149,312.18,-108.11,-204.07
0.0215,312.13,-106.91,-205.22
0.02151,312.06,-105.7,-206.36
0.02152,311.99,-104.49,-207.5
0.02153,311.91,-103.27,-208.64
0.02154,311.82,-102.05,-209.77
0.02155,311.72,-100.82,-210.9
0.02156,311.61,-99.582,-212.03
0.02157,311.5,-98.343,-213.15
0.02158,311.37,-97.098,-214.27
0.02159,311.24,-95.849,-215.39
0.0216,311.1,-94.594,-216.5
0.02161,310.94,-93.335,-217.61
0.02162,310.78,-92.071,-218.71
0.02163,310.62,-90.802,-219.81
0.02164,310.44,-89.529,-220.91
0.02165,310.25,-88.251,-222
0.02166,310.06,-86.969,-223.09
0.02167,309.86,-85.682,-224.17
0.02168,309.64,-84.391,-225.25
0.02169,309.42,-83.097,-226.33
0.0217,309.19,-81.798,-227.4
0.02171,308.95,-80.495,-228.46
0.02172,308.71,-79.188,-229.52
0.02173,308.45,-77.877,-230.57
0.02174,308.19,-76.563,-231.62
0.02175,307.91,-75.245,-232.67
0.02176,307.63,-73.924,-233.71
0.02177,307.34,-72.599,-234.74
0.02178,307.04,-71.271,-235.77
0.02179,306.74,-69.939,-236.8
0.0218,306.42,-68.605,-237.81
0.02181,306.09,-67.267,-238.83
0.02182,305.76,-65.927,-239.83
0.02183,305.42,-64.583,-240.84
0.02184,305.07,-63.237,-241.83
0.02185,304.71,-61.888,-242.82
0.02186,304.34,-60.536,-243.81
0.02187,303.97,-59.182,-244.78
0.02188,303.58,-57.825,-245.76
0.02189,303.19,-56.467,-246.72
0.0219,302.79,-55.106,-247.68
0.02191,302.38,-53.742,-248.64
0.02192,301.96,-52.377,-249.58
0.02193,301.54,-51.01,-250.53
0.02194,301.1,-49.641,-251.46
0.02195,300.66,-48.27,-252.39
0.02196,300.21,-46.897,-253.31
0.02197,299.75,-45.523,-254.23
0.02198,299.29,-44.148,-255.14
0.02199,298.81,-42.771,-256.04
0.022,298.33,-41.392,-256.94
0.02201,297.84,-40.013,-257.83
0.02202,297.34,-38.632,-258.71
0.02203,296.84,-37.251,-259.58
0.02204,296.32,-35.868,-260.45
0.02205,295.8,-34.485,-261.32
0.02206,295.27,-33.101,-262.17
0.02207,294.74,-31.716,-263.02
0.02208,294.19,-30.33,-263.86
0.02209,293.64,-28.944,-264.7
0.0221,293.08,-27.558,-265.52
0.02211,292.52,-26.171,-266.35
0.02212,291.94,-24.785,-267.16
0.02213,291.36,-23.398,-267.97
0.02214,290.78,-22.011,-268.77
0.02215,290.18,-20.624,-269.56
0.02216,289.58,-19.237,-270.34
0.02217,288.97,-17.85,-271.12
0.02218,288.35,-16.464,-271.89
0.02219,287.73,-15.078,-272.65
0.0222,287.1,-13.692,-273.41
0.02221,286.47,-12.307,-274.16
0.02222,285.82,-10.923,-274.9
0.02223,285.18,-9.5391,-275.64
0.02224,284.52,-8.1562,-276.36
0.02225,283.86,-6.7741,-277.08
0.02226,283.19,-5.3929,-277.8
0.02227,282.51,-4.0128,-278.5
0.02228,281.83,-2.6337,-279.2
0.02229,281.15,-1.2558,-279.89
0.0223,280.45,0.12089,-280.57
0.02231,279.75,1.4963,-281.25
0.02232,279.05,2.8703,-281.92
0.02233,278.34,4.2429,-282.58
0.02234,277.62,5.6139,-283.23
0.02235,276.9,6.9834,-283.88
0.02236,276.17,8.3512,-284.52
0.02237,275.43,9.7173,-285.15
0.02238,274.69,11.082,-285.78
0.02239,273.95,12.444,-286.39
0.0224,273.2,13.805,-287
0.02241,272.44,15.163,-287.61
0.02242,271.68,16.52,-288.2
0.02243,270.92,17.874,-288.79
0.02244,270.14,19.227,-289.37
0.02245,269.37,20.577,-289.95
0.02246,268.59,21.925,-290.51
0.02247,267.8,23.27,-291.07
0.02248,267.01,24.613,-291.62
0.02249,266.22,25.954,-292.17
0.0225,265.42,27.292,-292.71
0.02251,264.61,28.628,-293.24
0.02252,263.8,29.961,-293.76
0.02253,262.99,31.292,-294.28
0.02254,262.17,32.62,-294.79
0.02255,261.35,33.945,-295.29
0.02256,260.52,35.267,-295.79
0.02257,259.69,36.587,-296.28
0.02258,258.86,37.904,-296.76
0.02259,258.02,39.217,-297.24
0.0226,257.18,40.528,-297.71
0.02261,256.33,41.836,-298.17
0.02262,255.48,43.141,-298.62
0.02263,254.63,44.443,-299.07
0.02264,253.77,45.742,-299.51
0.02265,252.91,47.038,-299.95
0.02266,252.05,48.331,-300.38
0.02267,251.18,49.62,-300.8
0.02268,250.31,50.906,-301.22
0.02269,249.44,52.189,-301.62
0.0227,248.56,53.469,-302.03
0.02271,247.68,54.746,-302.42
0.02272,246.79,56.019,-302.81
0.02273,245.91,57.289,-303.2
0.02274,245.02,58.556,-303.57
0.02275,244.13,59.819,-303.95
0.02276,243.23,61.079,-304.31
0.02277,242.33,62.336,-304.67
0.02278,241.43,63.589,-305.02
0.02279,240.53,64.838,-305.37
0.0228,239.63,66.085,-305.71
0.02281,238.72,67.328,-306.05
0.02282,237.81,68.567,-306.37
0.02283,236.89,69.803,-306.7
0.02284,235.98,71.035,-307.01
0.02285,235.06,72.264,-307.33
0.02286,234.14,73.49,-307.63
0.02287,233.22,74.712,-307.93
0.02288,232.3,75.931,-308.23
0.02289,231.37,77.146,-308.52
0.0229,230.44,78.357,-308.8
0.02291,229.51,79.565,-309.08
0.02292,228.58,80.77,-309.35
0.02293,227.65,81.971,-309.62
0.02294,226.71,83.169,-309.88
0.02295,225.78,84.363,-310.14
0.02296,224.84,85.554,-310.39
0.02297,223.9,86.741,-310.64
0.02298,222.96,87.925,-310.88
0.02299,222.01,89.105,-311.12
0.023,221.07,90.282,-311.35
0.02301,220.12,91.455,-311.58
0.02302,219.17,92.625,-311.8
0.02303,218.22,93.792,-312.02
0.02304,217.27,94.955,-312.23
0.02305,216.32,96.115,-312.44
0.02306,215.37,97.272,-312.64
0.02307,214.41,98.425,-312.84
0.02308,213.46,99.575,-313.03
0.02309,212.5,100.72,-313.22
0.0231,211.54,101.87,-313.41
0.02311,210.58,103.01,-313.59
0.02312,209.62,104.14,-313.76
0.02313,208.66,105.28,-313.94
0.02314,207.7,106.41,-314.11
0.02315,206.74,107.53,-314.27
0.02316,205.77,108.66,-314.43
0.02317,204.81,109.78,-314.58
0.02318,203.84,110.9,-314.74
0.02319,202.87,112.01,-314.88
0.0232,201.9,113.12,-315.03
0.02321,200.93,114.23,-315.17
0.02322,199.96,115.34,-315.3
0.02323,198.99,116.44,-315.43
0.02324,198.02,117.54,-315.56
0.02325,197.05,118.64,-315.69
0.02326,196.07,119.73,-315.81
0.02327,195.1,120.83,-315.93
0.02328,194.13,121.91,-316.04
0.02329,193.15,123,-316.15
0.0233,192.17,124.08,-316.26
0.02331,191.19,125.16,-316.36
0.02332,190.22,126.24,-316.46
0.02333,189.24,127.32,-316.56
0.02334,188.26,128.39,-316.65
0.02335,187.28,129.46,-316.74
0.02336,186.3,130.53,-316.82
0.02337,185.31,131.59,-316.91
0.02338,184.33,132.66,-316.99
0.02339,183.35,133.72,-317.06
0.0234,182.36,134.78,-317.14
0.02341,181.38,135.83,-317.21
0.02342,180.39,136.89,-317.28
0.02343,179.4,137.94,-317.34
0.02344,178.42,138.99,-317.4
0.02345,177.43,140.03,-317.46
0.02346,176.44,141.08,-317.51
0.02347,175.45,142.12,-317.57
0.02348,174.46,143.16,-317.62
0.02349,173.46,144.2,-317.66
0.0235,172.47,145.24,-317.71
0.02351,171.48,146.27,-317.75
0.02352,170.48,147.3,-317.79
0.02353,169.49,148.33,-317.82
0.02354,168.49,149.36,-317.85
0.02355,167.49,150.39,-317.88
0.02356,166.49,151.42,-317.91
0.02357,165.49,152.44,-317.93
0.02358,164.49,153.46,-317.96
0.02359,163.49,154.48,-317.97
0.0236,162.49,155.5,-317.99
0.02361,161.48,156.52,-318
0.02362,160.48,157.54,-318.02
0.02363,159.47,158.55,-318.02
0.02364,158.47,159.56,-318.03
0.02365,157.46,160.57,-318.03
0.02366,156.45,161.58,-318.03
0.02367,155.44,162.59,-318.03
0.02368,154.42,163.6,-318.02
0.02369,153.41,164.61,-318.02
0.0237,152.39,165.61,-318.01
0.02371,151.38,166.61,-317.99
0.02372,150.36,167.62,-317.98
0.02373,149.34,168.62,-317.96
0.02374,148.32,169.62,-317.94
0.02375,147.3,170.62,-317.91
0.02376,146.27,171.61,-317.89
0.02377,145.25,172.61,-317.86
0.02378,144.22,173.61,-317.83
0.02379,143.19,174.6,-317.79
0.0238,142.16,175.59,-317.76
0.02381,141.13,176.59,-317.72
0.02382,140.09,177.58,-317.67
0.02383,139.06,178.57,-317.63
0.02384,138.02,179.56,-317.58
0.02385,136.98,180.55,-317.53
0.02386,135.94,181.54,-317.48
0.02387,134.9,182.52,-317.42
0.02388,133.85,183.51,-317.36
0.02389,132.8,184.5,-317.3
0.0239,131.75,185.48,-317.23
0.02391,130.7,186.47,-317.17
0.02392,129.65,187.45,-317.1
0.02393,128.59,188.43,-317.02
0.02394,127.53,189.41,-316.95
0.02395,126.47,190.4,-316.87
0.02396,125.41,191.38,-316.78
0.02397,124.34,192.36,-316.7
0.02398,123.27,193.33,-316.61
0.02399,122.2,194.31,-316.52
0.024,121.13,195.29,-316.42
0.02401,120.06,196.27,-316.33
0.02402,118.98,197.25,-316.22
0.02403,117.9,198.22,-316.12
0.02404,116.82,199.2,-316.01
0.02405,115.73,200.17,-315.9
0.02406,114.64,201.15,-315.79
0.02407,113.55,202.12,-315.67
0.02408,112.46,203.09,-315.55
0.02409,111.36,204.06,-315.42
0.0241,110.26,205.03,-315.3
0.02411,109.16,206.01,-315.16
0.02412,108.05,206.98,-315.03
0.02413,106.95,207.95,-314.89
0.02414,105.83,208.91,-314.75
0.02415,104.72,209.88,-314.6
0.02416,103.6,210.85,-314.45
0.02417,102.48,211.82,-314.3
0.02418,101.36,212.78,-314.14
0.02419,100.23,213.75,-313.98
0.0242,99.102,214.71,-313.81
0.02421,97.969,215.68,-313.64
0.02422,96.833,216.64,-313.47
0.02423,95.693,217.6,-313.29
0.02424,94.55,218.56,-313.11
0.02425,93.404,219.52,-312.93
0.02426,92.255,220.48,-312.74
0.02427,91.101,221.44,-312.54
0.02428,89.945,222.4,-312.34
0.02429,88.785,223.35,-312.14
0.0243,87.622,224.31,-311.93
0.02431,86.455,225.26,-311.72
0.02432,85.284,226.22,-311.5
0.02433,84.11,227.17,-311.28
0.02434,82.933,228.12,-311.05
0.02435,81.752,229.07,-310.82
0.02436,80.567,230.02,-310.59
0.02437,79.379,230.97,-310.35
0.02438,78.187,231.92,-310.1
0.02439,76.991,232.86,-309.85
0.0244,75.792,233.8,-309.6
0.02441,74.589,234.75,-309.34
0.02442,73.382,235.69,-309.07
0.02443,72.172,236.63,-308.8
0.02444,70.958,237.57,-308.52
0.02445,69.74,238.5,-308.24
0.02446,68.518,239.44,-307.96
0.02447,67.293,240.37,-307.66
0.02448,66.064,241.3,-307.37
0.02449,64.831,242.23,-307.06
0.0245,63.594,243.16,-306.76
0.02451,62.354,244.09,-306.44
0.02452,61.109,245.01,-306.12
0.02453,59.861,245.93,-305.8
0.02454,58.61,246.86,-305.46
0.02455,57.354,247.77,-305.13
0.02456,56.095,248.69,-304.78
0.02457,54.832,249.6,-304.44
0.02458,53.565,250.52,-304.08
0.02459,52.294,251.42,-303.72
0.0246,51.02,252.33,-303.35
0.02461,49.741,253.24,-302.98
0.02462,48.459,254.14,-302.6
0.02463,47.174,255.04,-302.21
0.02464,45.885,255.94,-301.82
0.02465,44.591,256.83,-301.42
0.02466,43.295,257.72,-301.02
0.02467,41.994,258.61,-300.6
0.02468,40.69,259.5,-300.19
0.02469,39.383,260.38,-299.76
0.0247,38.071,261.26,-299.33
0.02471,36.757,262.13,-298.89
0.02472,35.438,263.01,-298.45
0.02473,34.116,263.88,-297.99
0.02474,32.791,264.75,-297.54
0.02475,31.462,265.61,-297.07
0.02476,30.129,266.47,-296.6
0.02477,28.794,267.33,-296.12
0.02478,27.454,268.18,-295.63
0.02479,26.112,269.03,-295.14
0.0248,24.766,269.87,-294.64
0.02481,23.417,270.71,-294.13
0.02482,22.064,271.55,-293.62
0.02483,20.708,272.39,-293.09
0.02484,19.35,273.22,-292.57
0.02485,17.988,274.04,-292.03
0.02486,16.623,274.86,-291.49
0.02487,15.255,275.68,-290.93
0.02488,13.883,276.49,-290.38
0.02489,12.509,277.3,-289.81
0.0249,11.132,278.1,-289.24
0.02491,9.7525,278.9,-288.66
0.02492,8.3699,279.7,-288.07
0.02493,6.9845,280.49,-287.47
0.02494,5.5964,281.27,-286.87
0.02495,4.2057,282.05,-286.26
0.02496,2.8123,282.82,-285.64
0.02497,1.4165,283.59,-285.01
0.02498,0.018125,284.36,-284.38
0.02499,-1.3826,285.12,-283.73
0.025,-2.7857,285.87,-283.09
0.02501,-4.1911,286.62,-282.43
0.02502,-5.5988,287.36,-281.76
0.02503,-7.0086,288.1,-281.09
0.02504,-8.4205,288.83,-280.41
0.02505,-9.8344,289.56,-279.72
0.02506,-11.25,290.28,-279.03
0.02507,-12.668,290.99,-278.32
0.02508,-14.088,291.7,-277.61
0.02509,-15.509,292.4,-276.89
0.0251,-16.932,293.09,-276.16
0.02511,-18.357,293.78,-275.43
0.02512,-19.783,294.47,-274.68
0.02513,-21.21,295.14,-273.93
0.02514,-22.639,295.81,-273.17
0.02515,-24.07,296.48,-272.41
0.02516,-25.501,297.13,-271.63
0.02517,-26.934,297.79,-270.85
0.02518,-28.368,298.43,-270.06
0.02519,-29.802,299.07,-269.26
0.0252,-31.238,299.7,-268.46
0.02521,-32.674,300.32,-267.64
0.02522,-34.111,300.93,-266.82
0.02523,-35.549,301.54,-265.99
0.02524,-36.987,302.14,-265.16
0.02525,-38.426,302.74,-264.31
0.02526,-39.865,303.32,-263.46
0.02527,-41.305,303.9,-262.6
0.02528,-42.744,304.47,-261.73
0.02529,-44.184,305.04,-260.86
0.0253,-45.624,305.6,-259.97
0.02531,-47.063,306.14,-259.08
0.02532,-48.503,306.69,-258.18
0.02533,-49.942,307.22,-257.28
0.02534,-51.381,307.74,-256.36
0.02535,-52.819,308.26,-255.44
0.02536,-54.257,308.77,-254.51
0.02537,-55.694,309.27,-253.58
0.02538,-57.131,309.76,-252.63
0.02539,-58.566,310.25,-251.68
0.0254,-60.001,310.73,-250.72
0.02541,-61.435,311.19,-249.76
0.02542,-62.867,311.65,-248.79
0.02543,-64.299,312.1,-247.81
0.02544,-65.728,312.55,-246.82
0.02545,-67.157,312.98,-245.82
0.02546,-68.584,313.41,-244.82
0.02547,-70.009,313.82,-243.81
0.02548,-71.433,314.23,-242.8
0.02549,-72.855,314.63,-241.78
0.0255,-74.275,315.02,-240.75
0.02551,-75.693,315.4,-239.71
0.02552,-77.108,315.78,-238.67
0.02553,-78.522,316.14,-237.62
0.02554,-79.933,316.5,-236.56
0.02555,-81.342,316.84,-235.5
0.02556,-82.748,317.18,-234.43
0.02557,-84.151,317.51,-233.36
0.02558,-85.552,317.83,-232.27
0.02559,-86.95,318.14,-231.19
0.0256,-88.345,318.44,-230.09
0.02561,-89.737,318.73,-228.99
0.02562,-91.126,319.01,-227.88
0.02563,-92.512,319.28,-226.77
0.02564,-93.894,319.55,-225.65
0.02565,-95.273,319.8,-224.53
0.02566,-96.648,320.04,-223.4
0.02567,-98.02,320.28,-222.26
0.02568,-99.388,320.51,-221.12
0.02569,-100.75,320.72,-219.97
0.0257,-102.11,320.93,-218.82
0.02571,-103.47,321.13,-217.66
0.02572,-104.82,321.32,-216.49
0.02573,-106.17,321.49,-215.33
0.02574,-107.51,321.66,-214.15
0.02575,-108.85,321.82,-212.97
0.02576,-110.18,321.97,-211.79
0.02577,-111.51,322.11,-210.6
0.02578,-112.84,322.24,-209.4
0.02579,-114.16,322.37,-208.21
0.0258,-115.48,322.48,-207
0.02581,-116.79,322.58,-205.79
0.02582,-118.09,322.67,-204.58
0.02583,-119.39,322.76,-203.37
0.02584,-120.69,322.83,-202.15
0.02585,-121.98,322.9,-200.92
0.02586,-123.26,322.95,-199.69
0.02587,-124.54,323,-198.46
0.02588,-125.81,323.03,-197.22
0.02589,-127.08,323.06,-195.98
0.0259,-128.34,323.08,-194.74
0.02591,-129.6,323.09,-193.49
0.02592,-130.85,323.08,-192.24
0.02593,-132.09,323.07,-190.98
0.02594,-133.33,323.05,-189.72
0.02595,-134.56,323.02,-188.46
0.02596,-135.79,322.98,-187.2
0.02597,-137,322.94,-185.93
0.02598,-138.22,322.88,-184.66
0.02599,-139.42,322.81,-183.39
0.026,-140.62,322.74,-182.11
0.02601,-141.81,322.65,-180.84
0.02602,-143,322.56,-179.56
0.02603,-144.18,322.45,-178.27
0.02604,-145.35,322.34,-176.99
0.02605,-146.52,322.22,-175.7
0.02606,-147.68,322.09,-174.41
0.02607,-148.83,321.95,-173.12
0.02608,-149.97,321.8,-171.83
0.02609,-151.11,321.65,-170.54
0.0261,-152.24,321.48,-169.24
0.02611,-153.36,321.31,-167.94
0.02612,-154.48,321.12,-166.64
0.02613,-155.59,320.93,-165.34
0.02614,-156.69,320.73,-164.04
0.02615,-157.78,320.52,-162.74
0.02616,-158.86,320.3,-161.44
0.02617,-159.94,320.08,-160.14
0.02618,-161.01,319.85,-158.83
0.02619,-162.08,319.6,-157.53
0.0262,-163.13,319.35,-156.22
0.02621,-164.18,319.09,-154.92
0.02622,-165.22,318.83,-153.61
0.02623,-166.25,318.55,-152.31
0.02624,-167.27,318.27,-151
0.02625,-168.29,317.98,-149.7
0.02626,-169.29,317.68,-148.39
0.02627,-170.29,317.38,-147.09
0.02628,-171.28,317.06,-145.78
0.02629,-172.27,316.74,-144.48
0.0263,-173.24,316.42,-143.17
0.02631,-174.21,316.08,-141.87
0.02632,-175.17,315.74,-140.57
0.02633,-176.12,315.39,-139.27
0.02634,-177.06,315.03,-137.97
0.02635,-177.99,314.66,-136.67
0.02636,-178.92,314.29,-135.37
0.02637,-179.84,313.91,-134.08
0.02638,-180.75,313.53,-132.78
0.02639,-181.65,313.14,-131.49
0.0264,-182.54,312.74,-130.2
0.02641,-183.42,312.33,-128.91
0.02642,-184.3,311.92,-127.62
0.02643,-185.17,311.5,-126.34
0.02644,-186.03,311.08,-125.05
0.02645,-186.88,310.65,-123.77
0.02646,-187.72,310.21,-122.49
0.02647,-188.56,309.77,-121.21
0.02648,-189.38,309.32,-119.94
0.02649,-190.2,308.87,-118.67
0.0265,-191.01,308.41,-117.4
0.02651,-191.81,307.94,-116.13
0.02652,-192.6,307.47,-114.87
0.02653,-193.39,306.99,-113.61
0.02654,-194.16,306.51,-112.35
0.02655,-194.93,306.03,-111.1
0.02656,-195.69,305.53,-109.84
0.02657,-196.44,305.04,-108.6
0.02658,-197.19,304.54,-107.35
0.02659,-197.92,304.03,-106.11
0.0266,-198.65,303.52,-104.87
0.02661,-199.37,303,-103.64
0.02662,-200.08,302.48,-102.41
0.02663,-200.78,301.96,-101.18
0.02664,-201.47,301.43,-99.955
0.02665,-202.16,300.9,-98.735
0.02666,-202.84,300.36,-97.52
0.02667,-203.51,299.82,-96.308
0.02668,-204.17,299.27,-95.101
0.02669,-204.83,298.72,-93.897
0.0267,-205.47,298.17,-92.698
0.02671,-206.11,297.62,-91.503
0.02672,-206.74,297.06,-90.312
0.02673,-207.37,296.49,-89.126
0.02674,-207.98,295.93,-87.944
0.02675,-208.59,295.36,-86.767
0.02676,-209.19,294.79,-85.594
0.02677,-209.79,294.21,-84.426
0.02678,-210.37,293.64,-83.263
0.02679,-210.95,293.06,-82.104
0.0268,-211.52,292.47,-80.95
0.02681,-212.09,291.89,-79.801
0.02682,-212.64,291.3,-78.657
0.02683,-213.19,290.71,-77.518
0.02684,-213.74,290.12,-76.384
0.02685,-214.27,289.53,-75.254
0.02686,-214.8,288.93,-74.13
0.02687,-215.32,288.33,-73.011
0.02688,-215.84,287.73,-71.897
0.02689,-216.35,287.13,-70.788
0.0269,-216.85,286.53,-69.684
0.02691,-217.34,285.93,-68.585
0.02692,-217.83,285.32,-67.492
0.02693,-218.31,284.72,-66.404
0.02694,-218.79,284.11,-65.321
0.02695,-219.26,283.5,-64.244
0.02696,-219.72,282.89,-63.172
0.02697,-220.18,282.28,-62.105
0.02698,-220.63,281.67,-61.044
0.02699,-221.07,281.06,-59.988
0.027,-221.51,280.45,-58.937
0.02701,-221.95,279.84,-57.892
0.02702,-222.37,279.23,-56.853
0.02703,-222.8,278.61,-55.819
0.02704,-223.21,278,-54.79
0.02705,-223.62,277.39,-53.767
0.02706,-224.03,276.78,-52.749
0.02707,-224.43,276.16,-51.736
0.02708,-224.82,275.55,-50.73
0.02709,-225.21,274.94,-49.728
0.0271,-225.6,274.33,-48.732
0.02711,-225.98,273.72,-47.742
0.02712,-226.35,273.11,-46.757
0.02713,-226.72,272.5,-45.777
0.02714,-227.09,271.89,-44.803
0.02715,-227.45,271.28,-43.834
0.02716,-227.8,270.68,-42.871
0.02717,-228.16,270.07,-41.913
0.02718,-228.5,269.46,-40.96
0.02719,-228.85,268.86,-40.013
0.0272,-229.19,268.26,-39.071
0.02721,-229.52,267.66,-38.135
0.02722,-229.85,267.06,-37.203
0.02723,-230.18,266.46,-36.277
0.02724,-230.51,265.86,-35.356
0.02725,-230.83,265.27,-34.441
0.02726,-231.14,264.67,-33.53
0.02727,-231.46,264.08,-32.625
0.02728,-231.77,263.49,-31.725
0.02729,-232.08,262.9,-30.83
0.0273,-232.38,262.32,-29.94
0.02731,-232.68,261.73,-29.054
0.02732,-232.98,261.15,-28.174
0.02733,-233.27,260.57,-27.299
0.02734,-233.57,259.99,-26.428
0.02735,-233.86,259.42,-25.563
0.02736,-234.14,258.85,-24.702
0.02737,-234.43,258.27,-23.846
0.02738,-234.71,257.71,-22.994
0.02739,-234.99,257.14,-22.147
0.0274,-235.27,256.58,-21.305
0.02741,-235.55,256.01,-20.467
0.02742,-235.82,255.46,-19.634
0.02743,-236.09,254.9,-18.805
0.02744,-236.37,254.35,-17.98
0.02745,-236.63,253.79,-17.16
0.02746,-236.9,253.25,-16.343
0.02747,-237.17,252.7,-15.531
0.02748,-237.43,252.16,-14.723
0.02749,-237.7,251.62,-13.919
0.0275,-237.96,251.08,-13.119
0.02751,-238.22,250.55,-12.323
0.02752,-238.48,250.01,-11.531
0.02753,-238.74,249.49,-10.742
0.02754,-239,248.96,-9.9572
0.02755,-239.26,248.44,-9.1758
0.02756,-239.52,247.92,-8.3979
0.02757,-239.78,247.4,-7.6235
0.02758,-240.03,246.89,-6.8524
0.02759,-240.29,246.38,-6.0846
0.0276,-240.55,245.87,-5.32
0.02761,-240.8,245.36,-4.5585
0.02762,-241.06,244.86,-3.8001
0.02763,-241.32,244.36,-3.0446
0.02764,-241.57,243.87,-2.292
0.02765,-241.83,243.37,-1.5422
0.02766,-242.09,242.88,-0.79516
0.02767,-242.34,242.4,-0.050714
0.02768,-242.6,241.91,0.69119
0.02769,-242.86,241.43,1.4306
0.0277,-243.12,240.95,2.1677
0.02771,-243.38,240.48,2.9025
0.02772,-243.64,240.01,3.6351
0.02773,-243.9,239.54,4.3656
0.02774,-244.16,239.07,5.0941
0.02775,-244.43,238.61,5.8206
0.02776,-244.69,238.15,6.5454
0.02777,-244.96,237.69,7.2683
0.02778,-245.22,237.23,7.9897
0.02779,-245.49,236.78,8.7094
0.0278,-245.76,236.33,9.4277
0.02781,-246.03,235.89,10.145
0.02782,-246.31,235.44,10.86
0.02783,-246.58,235,11.575
0.02784,-246.85,234.57,12.288
0.02785,-247.13,234.13,13
0.02786,-247.41,233.7,13.712
0.02787,-247.69,233.27,14.423
0.02788,-247.97,232.84,15.132
0.02789,-248.26,232.42,15.842
0.0279,-248.54,231.99,16.551
0.02791,-248.83,231.57,17.259
0.02792,-249.12,231.15,17.967
0.02793,-249.41,230.74,18.675
0.02794,-249.71,230.33,19.382
0.02795,-250.01,229.92,20.09
0.02796,-250.3,229.51,20.797
0.02797,-250.6,229.1,21.505
0.02798,-250.91,228.7,22.213
0.02799,-251.21,228.29,22.921
0.028,-251.52,227.89,23.63
0.02801,-251.83,227.49,24.339
0.02802,-252.14,227.1,25.049
0.02803,-252.46,226.7,25.759
0.02804,-252.78,226.31,26.471
0.02805,-253.1,225.92,27.183
0.02806,-253.42,225.52,27.896
0.02807,-253.75,225.14,28.61
0.02808,-254.07,224.75,29.326
0.02809,-254.4,224.36,30.042
0.0281,-254.74,223.98,30.76
0.02811,-255.07,223.59,31.479
0.02812,-255.41,223.21,32.2
0.02813,-255.75,222.83,32.923
0.02814,-256.1,222.45,33.647
0.02815,-256.44,222.07,34.373
0.02816,-256.79,221.69,35.1
0.02817,-257.15,221.32,35.83
0.02818,-257.5,220.94,36.562
0.02819,-257.86,220.56,37.295
0.0282,-258.22,220.19,38.031
0.02821,-258.58,219.81,38.77
0.02822,-258.95,219.44,39.51
0.02823,-259.31,219.06,40.253
0.02824,-259.68,218.69,40.999
0.02825,-260.06,218.31,41.747
0.02826,-260.43,217.94,42.498
0.02827,-260.81,217.56,43.251
0.02828,-261.19,217.19,44.008
0.02829,-261.58,216.81,44.767
0.0283,-261.97,216.44,45.529
0.02831,-262.36,216.06,46.294
0.02832,-262.75,215.68,47.062
0.02833,-263.14,215.31,47.834
0.02834,-263.54,214.93,48.609
0.02835,-263.94,214.55,49.386
0.02836,-264.34,214.17,50.168
0.02837,-264.75,213.79,50.953
0.02838,-265.15,213.41,51.741
0.02839,-265.56,213.03,52.533
0.0284,-265.97,212.65,53.328
0.02841,-266.39,212.26,54.127
0.02842,-266.8,211.87,54.93
0.02843,-267.22,211.49,55.736
0.02844,-267.64,211.1,56.547
0.02845,-268.07,210.7,57.361
0.02846,-268.49,210.31,58.179
0.02847,-268.92,209.92,59.001
0.02848,-269.35,209.52,59.828
0.02849,-269.78,209.12,60.658
0.0285,-270.21,208.72,61.492
0.02851,-270.65,208.31,62.331
0.02852,-271.08,207.91,63.174
0.02853,-271.52,207.5,64.021
0.02854,-271.96,207.09,64.872
0.02855,-272.4,206.67,65.728
0.02856,-272.84,206.26,66.588
0.02857,-273.29,205.84,67.452
0.02858,-273.74,205.41,68.321
0.02859,-274.18,204.99,69.194
0.0286,-274.63,204.56,70.072
0.02861,-275.08,204.13,70.954
0.02862,-275.53,203.69,71.841
0.02863,-275.99,203.25,72.732
0.02864,-276.44,202.81,73.628
0.02865,-276.89,202.37,74.529
0.02866,-277.35,201.92,75.434
0.02867,-277.81,201.46,76.344
0.02868,-278.26,201,77.258
0.02869,-278.72,200.54,78.177
0.0287,-279.18,200.08,79.101
0.02871,-279.64,199.61,80.03
0.02872,-280.1,199.13,80.963
0.02873,-280.56,198.65,81.901
0.02874,-281.02,198.17,82.843
0.02875,-281.48,197.68,83.79
0.02876,-281.94,197.19,84.742
0.02877,-282.4,196.7,85.699
0.02878,-282.86,196.2,86.66
0.02879,-283.32,195.69,87.626
0.0288,-283.77,195.18,88.597
0.02881,-284.23,194.66,89.573
0.02882,-284.69,194.14,90.553
0.02883,-285.15,193.61,91.537
0.02884,-285.61,193.08,92.527
0.02885,-286.07,192.55,93.521
0.02886,-286.52,192,94.52
0.02887,-286.98,191.45,95.523
0.02888,-287.43,190.9,96.531
0.02889,-287.89,190.34,97.543
0.0289,-288.34,189.78,98.56
0.02891,-288.79,189.21,99.581
0.02892,-289.24,188.63,100.61
0.02893,-289.69,188.05,101.64
0.02894,-290.13,187.46,102.67
0.02895,-290.58,186.87,103.71
0.02896,-291.02,186.27,104.76
0.02897,-291.46,185.66,105.8
