time, math
-2.4275,1.9134
-2.4255,1.8467
-2.4235,1.9134
-2.4215,1.78
-2.4195,1.8134
-2.4175,1.7467
-2.4155,1.48
-2.4135,1.2134
-2.4115,1.18
-2.4095,1.2467
-2.4075,1.18
-2.4055,1.2134
-2.4035,1.2467
-2.4015,1.2467
-2.3995,1.2134
-2.3975,1.28
-2.3955,1.2134
-2.3935,1.8134
-2.3915,1.8467
-2.3895,1.8802
-2.3875,1.8802
-2.3855,1.8467
-2.3835,1.9134
-2.3815,1.8134
-2.3795,1.8802
-2.3775,1.9134
-2.3755,1.8802
-2.3735,1.8467
-2.3715,1.9467
-2.3695,1.8802
-2.3675,1.8467
-2.3655,1.7802
-2.3635,1.18
-2.3615,1.18
-2.3595,1.2467
-2.3575,1.18
-2.3555,1.2467
-2.3535,1.2467
-2.3515,1.1467
-2.3495,1.28
-2.3475,1.88
-2.3455,1.9134
-2.3435,1.88
-2.3415,1.8467
-2.3395,1.8802
-2.3375,1.78
-2.3355,1.9134
-2.3335,1.9134
-2.3315,1.8467
-2.3295,1.8134
-2.3275,1.9467
-2.3255,1.8467
-2.3235,1.8467
-2.3215,1.8134
-2.3195,1.8467
-2.3175,1.9467
-2.3155,1.9134
-2.3135,1.7802
-2.3115,1.6134
-2.3095,1.3134
-2.3075,1.28
-2.3055,1.18
-2.3035,1.58
-2.3015,1.9134
-2.2995,1.9134
-2.2975,1.98
-2.2955,1.88
-2.2935,1.8467
-2.2915,1.9134
-2.2895,1.9134
-2.2875,1.8467
-2.2855,1.8802
-2.2835,1.8467
-2.2815,1.8467
-2.2795,1.9467
-2.2775,1.8134
-2.2755,1.8802
-2.2735,1.9134
-2.2715,1.9134
-2.2695,1.88
-2.2675,1.9467
-2.2655,1.9134
-2.2635,1.8467
-2.2615,1.9134
-2.2595,1.7467
-2.2575,1.9134
-2.2555,1.8467
-2.2535,1.78
-2.2515,1.9134
-2.2495,1.78
-2.2475,1.8467
-2.2455,1.9134
-2.2435,1.8802
-2.2415,1.9134
-2.2395,1.9134
-2.2375,1.8467
-2.2355,1.88
-2.2335,1.8134
-2.2315,1.8467
-2.2295,1.9134
-2.2275,1.9134
-2.2255,1.88
-2.2235,1.8467
-2.2215,1.8802
-2.2195,1.8467
-2.2175,1.8802
-2.2155,1.8467
-2.2135,2.5134
-2.2115,2.58
-2.2095,2.5467
-2.2075,2.2134
-2.2055,2.1467
-2.2035,1.8802
-2.2015,1.8802
-2.1995,1.88
-2.1975,1.9134
-2.1955,1.9134
-2.1935,1.8467
-2.1915,1.88
-2.1895,1.9134
-2.1875,1.78
-2.1855,1.9134
-2.1835,1.8802
-2.1815,1.8802
-2.1795,1.8134
-2.1775,1.8467
-2.1755,1.8802
-2.1735,1.8467
-2.1715,1.9134
-2.1695,1.9134
-2.1675,2.5467
-2.1655,2.5467
-2.1635,2.5467
-2.1615,2.58
-2.1595,2.5134
-2.1575,2.4802
-2.1555,2.3134
-2.1535,2.0802
-2.1515,1.9134
-2.1495,1.78
-2.1475,1.8802
-2.1455,1.9134
-2.1435,1.8467
-2.1415,1.88
-2.1395,1.9134
-2.1375,1.8802
-2.1355,1.8467
-2.1335,1.8802
-2.1315,1.8802
-2.1295,1.8802
-2.1275,1.8802
-2.1255,1.88
-2.1235,2.58
-2.1215,2.5467
-2.1195,2.5467
-2.1175,2.58
-2.1155,2.5467
-2.1135,2.4802
-2.1115,2.5467
-2.1095,2.58
-2.1075,2.58
-2.1055,2.5134
-2.1034,2.5467
-2.1014,2.5134
-2.0994,2.3467
-2.0974,2.1134
-2.0954,1.98
-2.0934,1.8467
-2.0914,1.8467
-2.0894,1.88
-2.0874,1.88
-2.0854,1.8467
-2.0834,1.9134
-2.0814,1.8134
-2.0794,1.9134
-2.0774,1.88
-2.0754,2.5134
-2.0734,2.4802
-2.0714,2.4802
-2.0694,2.5134
-2.0674,2.5467
-2.0654,2.5134
-2.0634,2.5467
-2.0614,2.58
-2.0594,2.5467
-2.0574,2.5467
-2.0554,2.5134
-2.0534,2.5134
-2.0514,2.58
-2.0494,2.4467
-2.0474,2.3467
-2.0454,2.08
-2.0434,2.0134
-2.0414,1.88
-2.0394,1.8467
-2.0374,1.8467
-2.0354,1.7802
-2.0334,1.8802
-2.0314,2.5467
-2.0294,2.5467
-2.0274,2.5467
-2.0254,2.5467
-2.0234,2.5134
-2.0214,2.58
-2.0194,2.5134
-2.0174,2.4467
-2.0154,2.4802
-2.0134,2.58
-2.0114,2.58
-2.0094,2.5134
-2.0074,2.6133
-2.0054,2.5467
-2.0034,2.5467
-2.0014,2.5467
-1.9994,2.5467
-1.9974,2.5467
-1.9954,2.3802
-1.9934,2.0134
-1.9914,1.8467
-1.9894,1.8802
-1.9874,2.5134
-1.9854,2.5467
-1.9834,2.5467
-1.9814,2.5467
-1.9794,2.5134
-1.9774,2.5467
-1.9754,2.5467
-1.9734,2.5134
-1.9714,2.5467
-1.9694,2.58
-1.9674,2.6466
-1.9654,2.58
-1.9634,2.5467
-1.9614,2.5467
-1.9594,2.5134
-1.9574,2.5467
-1.9554,2.58
-1.9534,2.4802
-1.9514,2.4802
-1.9494,2.5467
-1.9474,2.6133
-1.9454,2.5467
-1.9434,3.1466
-1.9414,2.58
-1.9394,2.6466
-1.9374,2.5467
-1.9354,2.58
-1.9334,2.58
-1.9314,2.58
-1.9294,2.6133
-1.9274,2.5134
-1.9254,2.5467
-1.9234,2.4802
-1.9214,2.5134
-1.9194,2.5467
-1.9174,2.5467
-1.9154,2.4134
-1.9134,2.4467
-1.9114,2.58
-1.9094,2.5467
-1.9074,2.5134
-1.9054,2.58
-1.9034,2.5134
-1.9014,2.5467
-1.8994,2.5467
-1.8974,3.08
-1.8954,3.2133
-1.8934,3.08
-1.8914,3.08
-1.8894,2.8133
-1.8874,2.4802
-1.8854,2.5134
-1.8834,2.5467
-1.8814,2.4802
-1.8794,2.5134
-1.8774,2.5134
-1.8754,2.58
-1.8734,2.5467
-1.8714,2.58
-1.8694,2.5467
-1.8674,2.5134
-1.8654,2.5134
-1.8634,2.5467
-1.8614,2.5467
-1.8594,2.5467
-1.8574,2.4802
-1.8554,2.5467
-1.8534,2.6466
-1.8514,3.0466
-1.8494,3.1466
-1.8474,3.18
-1.8454,3.1133
-1.8434,3.18
-1.8414,3.18
-1.8394,3.2466
-1.8374,3.18
-1.8354,2.5134
-1.8334,2.5467
-1.8314,2.5467
-1.8294,2.5467
-1.8274,2.4802
-1.8254,2.58
-1.8234,2.5134
-1.8214,2.5467
-1.8194,2.4467
-1.8174,2.5467
-1.8154,2.58
-1.8134,2.58
-1.8114,2.6133
-1.8094,2.7133
-1.8074,2.88
-1.8054,2.9466
-1.8034,3.2133
-1.8014,3.1133
-1.7994,3.2466
-1.7974,3.2133
-1.7954,3.2466
-1.7934,3.18
-1.7914,3.2466
-1.7894,3.2466
-1.7874,3.18
-1.7854,3.2466
-1.7834,2.9466
-1.7814,2.58
-1.7794,2.5467
-1.7774,2.5134
-1.7754,2.5134
-1.7734,2.5467
-1.7714,2.6133
-1.7694,2.5467
-1.7674,2.5134
-1.7654,2.4802
-1.7634,2.7466
-1.7614,2.9466
-1.7594,3.1466
-1.7574,3.1133
-1.7554,3.2133
-1.7534,3.2133
-1.7514,3.18
-1.7494,3.1133
-1.7474,3.1466
-1.7454,3.1466
-1.7434,3.1466
-1.7414,3.2466
-1.7394,3.18
-1.7374,3.2466
-1.7354,3.18
-1.7334,3.18
-1.7314,3.2133
-1.7294,2.5134
-1.7274,2.58
-1.7254,2.5134
-1.7234,2.5467
-1.7214,2.4802
-1.7194,2.5467
-1.7174,2.58
-1.7154,3.0466
-1.7134,3.2466
-1.7114,3.18
-1.7094,3.18
-1.7074,3.2133
-1.7054,3.18
-1.7034,3.1466
-1.7014,3.2133
-1.6994,3.1466
-1.6974,3.18
-1.6954,3.2133
-1.6934,3.18
-1.6914,3.2133
-1.6894,3.1466
-1.6874,3.18
-1.6854,3.2466
-1.6834,3.2133
-1.6814,3.2133
-1.6794,3.18
-1.6774,3.1466
-1.6754,2.5134
-1.6734,2.8133
-1.6714,2.9466
-1.6694,3.1466
-1.6674,3.18
-1.6654,3.18
-1.6634,3.18
-1.6614,3.2133
-1.6594,3.28
-1.6574,3.1466
-1.6554,3.2133
-1.6534,3.1133
-1.6514,3.2466
-1.6494,3.1466
-1.6474,3.2133
-1.6454,3.18
-1.6434,3.2133
-1.6414,3.2133
-1.6394,3.1466
-1.6374,3.1466
-1.6354,3.3133
-1.6334,3.18
-1.6314,3.2133
-1.6294,3.2133
-1.6274,3.2466
-1.6254,3.7466
-1.6234,3.1466
-1.6214,3.2466
-1.6194,3.1466
-1.6174,3.2133
-1.6154,3.2133
-1.6134,3.18
-1.6114,3.2133
-1.6094,3.2133
-1.6074,3.2466
-1.6054,3.1133
-1.6034,3.18
-1.6014,3.2466
-1.5994,3.2133
-1.5974,3.2466
-1.5954,3.2133
-1.5934,3.18
-1.5914,3.2133
-1.5894,3.2133
-1.5874,3.1466
-1.5854,3.18
-1.5834,3.2466
-1.5814,3.8466
-1.5794,3.78
-1.5773,3.8133
-1.5753,3.8466
-1.5733,3.8466
-1.5713,3.88
-1.5693,3.9133
-1.5673,3.2133
-1.5653,3.2466
-1.5633,3.2466
-1.5613,3.18
-1.5593,3.2133
-1.5573,3.1133
-1.5553,3.2133
-1.5533,3.2466
-1.5513,3.18
-1.5493,3.1133
-1.5473,3.18
-1.5453,3.2133
-1.5433,3.1466
-1.5413,3.28
-1.5393,3.1466
-1.5373,3.18
-1.5353,3.4133
-1.5333,3.68
-1.5313,3.8466
-1.5293,3.88
-1.5273,3.8466
-1.5253,3.8133
-1.5233,3.8466
-1.5213,3.88
-1.5193,3.8466
-1.5173,3.8133
-1.5153,3.2133
-1.5133,3.2133
-1.5113,3.2466
-1.5093,3.18
-1.5073,3.1133
-1.5053,3.1466
-1.5033,3.2133
-1.5013,3.1466
-1.4993,3.2133
-1.4973,3.28
-1.4953,3.1466
-1.4933,3.2133
-1.4913,3.2133
-1.4893,3.3466
-1.4873,3.88
-1.4853,3.8466
-1.4833,3.9133
-1.4813,3.9133
-1.4793,3.8133
-1.4773,3.88
-1.4753,3.88
-1.4733,3.88
-1.4713,3.88
-1.4693,3.8133
-1.4673,3.8133
-1.4653,3.88
-1.4633,3.1466
-1.4613,3.2133
-1.4593,3.2133
-1.4573,3.18
-1.4553,3.2466
-1.4533,3.2133
-1.4513,3.2133
-1.4493,3.1466
-1.4473,3.2133
-1.4453,3.2466
-1.4433,3.7133
-1.4413,3.7133
-1.4393,3.8466
-1.4373,3.88
-1.4353,3.8133
-1.4333,3.9133
-1.4313,3.8466
-1.4293,3.8133
-1.4273,3.88
-1.4253,3.8133
-1.4233,3.88
-1.4213,3.8133
-1.4193,3.8133
-1.4173,3.8466
-1.4153,3.88
-1.4133,3.8466
-1.4113,3.2133
-1.4093,3.28
-1.4073,3.1466
-1.4053,3.18
-1.4033,3.28
-1.4013,3.2466
-1.3993,3.3133
-1.3973,3.48
-1.3953,3.9133
-1.3933,3.9133
-1.3913,3.9133
-1.3893,3.8466
-1.3873,3.9133
-1.3853,3.88
-1.3833,3.8466
-1.3813,3.8466
-1.3793,3.88
-1.3773,3.8466
-1.3753,3.88
-1.3733,3.88
-1.3713,3.8466
-1.3693,3.8466
-1.3673,3.8466
-1.3653,3.9466
-1.3633,3.78
-1.3613,3.7133
-1.3593,3.2133
-1.3573,3.1466
-1.3553,3.2133
-1.3533,3.2133
-1.3513,3.4466
-1.3493,3.9466
-1.3473,3.88
-1.3453,3.8133
-1.3433,3.78
-1.3413,3.8133
-1.3393,3.88
-1.3373,3.8466
-1.3353,3.9133
-1.3333,3.9133
-1.3313,3.78
-1.3293,3.9133
-1.3273,3.88
-1.3253,3.88
-1.3233,3.88
-1.3213,3.9133
-1.3193,3.9133
-1.3173,3.8133
-1.3153,3.8466
-1.3133,3.88
-1.3113,3.8133
-1.3093,3.4466
-1.3073,3.2466
-1.3053,3.7466
-1.3033,3.78
-1.3013,3.8466
-1.2993,3.9466
-1.2973,3.88
-1.2953,3.8466
-1.2933,3.78
-1.2913,3.8133
-1.2893,3.88
-1.2873,3.88
-1.2853,3.88
-1.2833,3.9466
-1.2813,3.7466
-1.2793,3.8466
-1.2773,3.8466
-1.2753,3.8133
-1.2733,3.8133
-1.2713,3.9133
-1.2693,3.8133
-1.2673,3.88
-1.2653,3.8466
-1.2633,3.9466
-1.2613,3.9133
-1.2593,4.0466
-1.2573,3.8133
-1.2553,3.9466
-1.2533,3.9133
-1.2513,3.8133
-1.2493,3.78
-1.2473,3.88
-1.2453,3.88
-1.2433,3.8466
-1.2413,3.8466
-1.2393,3.88
-1.2373,3.88
-1.2353,3.8133
-1.2333,3.88
-1.2313,3.8133
-1.2293,3.8133
-1.2273,3.88
-1.2253,3.8133
-1.2233,3.88
-1.2213,3.88
-1.2193,3.9133
-1.2173,3.88
-1.2153,3.8466
-1.2133,3.8466
-1.2113,4.5466
-1.2093,4.48
-1.2073,3.9133
-1.2053,3.8133
-1.2033,3.88
-1.2013,3.8466
-1.1993,3.88
-1.1973,3.9133
-1.1953,3.8466
-1.1933,3.8466
-1.1913,3.8466
-1.1893,3.9133
-1.1873,3.8466
-1.1853,3.9466
-1.1833,3.88
-1.1813,3.78
-1.1793,3.9466
-1.1773,3.88
-1.1753,3.8466
-1.1733,3.8133
-1.1713,3.8466
-1.1693,3.88
-1.1673,4.1133
-1.1653,4.1133
-1.1633,4.4466
-1.1613,4.5466
-1.1593,4.48
-1.1573,3.88
-1.1553,3.9133
-1.1533,3.8466
-1.1513,3.88
-1.1493,3.8466
-1.1473,3.8466
-1.1453,3.88
-1.1433,3.88
-1.1413,3.8466
-1.1393,3.9133
-1.1373,3.8133
-1.1353,3.8466
-1.1333,3.88
-1.1313,3.88
-1.1293,3.8466
-1.1273,3.9133
-1.1253,3.88
-1.1233,3.88
-1.1213,3.8466
-1.1193,4.0466
-1.1173,4.5466
-1.1153,4.5133
-1.1133,4.58
-1.1113,4.48
-1.1093,4.5466
-1.1073,3.9133
-1.1053,3.88
-1.1033,3.8133
-1.1013,3.88
-1.0993,3.88
-1.0973,3.88
-1.0953,3.8133
-1.0933,3.8466
-1.0913,3.8133
-1.0893,3.8466
-1.0873,3.88
-1.0853,3.9133
-1.0833,3.88
-1.0813,3.8466
-1.0793,3.9133
-1.0773,3.8466
-1.0753,3.78
-1.0733,3.9466
-1.0713,4.1133
-1.0693,4.4466
-1.0673,4.48
-1.0653,4.58
-1.0633,4.5466
-1.0613,4.5133
-1.0593,4.48
-1.0573,3.9133
-1.0553,3.8466
-1.0533,3.8133
-1.0512,3.9133
-1.0492,3.8466
-1.0472,3.9133
-1.0452,3.8133
-1.0432,3.8466
-1.0412,3.8466
-1.0392,3.88
-1.0372,3.78
-1.0352,3.8466
-1.0332,3.9133
-1.0312,3.8466
-1.0292,3.88
-1.0272,3.88
-1.0252,3.88
-1.0232,3.9466
-1.0212,3.9466
-1.0192,4.5133
-1.0172,4.58
-1.0152,4.58
-1.0132,4.5133
-1.0112,4.6133
-1.0092,4.5133
-1.0072,4.5133
-1.0052,3.88
-1.0032,3.88
-1.0012,3.88
-0.9992,3.88
-0.9972,3.9133
-0.9952,3.8466
-0.9932,3.88
-0.9912,3.8466
-0.9892,3.8466
-0.9872,3.8133
-0.9852,3.8133
-0.9832,3.88
-0.9812,3.8466
-0.9792,3.8466
-0.9772,3.88
-0.9752,3.8466
-0.9732,4.4466
-0.9712,4.4466
-0.9692,4.48
-0.9672,4.5466
-0.9652,4.6133
-0.9632,4.5466
-0.9612,4.5133
-0.9592,4.5466
-0.9572,4.4133
-0.9552,3.8466
-0.9532,3.8466
-0.9512,3.9466
-0.9492,3.7466
-0.9472,3.8466
-0.9452,3.9133
-0.9432,3.88
-0.9412,3.8133
-0.9392,3.88
-0.9372,3.88
-0.9352,3.8466
-0.9332,3.9133
-0.9312,3.78
-0.9292,3.9466
-0.9272,3.8466
-0.9252,3.88
-0.9232,4.48
-0.9212,4.48
-0.9192,4.5466
-0.9172,4.5133
-0.9152,4.48
-0.9132,4.5133
-0.9112,4.5466
-0.9092,4.5466
-0.9072,3.9466
-0.9052,3.78
-0.9032,3.8466
-0.9012,3.88
-0.8992,3.88
-0.8972,3.8466
-0.8952,3.9133
-0.8932,3.9133
-0.8912,3.8133
-0.8892,3.98
-0.8872,3.88
-0.8852,3.8466
-0.8832,3.88
-0.8812,3.8133
-0.8792,3.8133
-0.8772,3.8466
-0.8752,4.2466
-0.8732,4.5466
-0.8712,4.5466
-0.8692,4.5133
-0.8672,4.5133
-0.8652,4.5466
-0.8632,4.5133
-0.8612,4.5466
-0.8592,3.88
-0.8572,3.9466
-0.8552,3.8466
-0.8532,3.9133
-0.8512,3.9133
-0.8492,3.8466
-0.8472,3.88
-0.8452,3.88
-0.8432,3.78
-0.8412,3.8466
-0.8392,3.8466
-0.8372,3.88
-0.8352,3.88
-0.8332,3.88
-0.8312,3.88
-0.8292,4.0133
-0.8272,3.9466
-0.8252,4.5466
-0.8232,4.58
-0.8212,4.5466
-0.8192,4.58
-0.8172,4.5133
-0.8152,4.4466
-0.8132,4.5133
-0.8112,3.8133
-0.8092,3.8133
-0.8072,3.9133
-0.8052,3.8133
-0.8032,3.9133
-0.8012,3.88
-0.7992,3.8466
-0.7972,3.9133
-0.7952,3.9133
-0.7932,3.78
-0.7912,3.7466
-0.7892,3.9466
-0.7872,3.88
-0.7852,3.8466
-0.7832,3.88
-0.7812,3.8466
-0.7792,4.3133
-0.7772,4.2466
-0.7752,4.58
-0.7732,4.5133
-0.7712,4.58
-0.7692,4.5133
-0.7672,4.48
-0.7652,4.5466
-0.7632,3.9133
-0.7612,3.88
-0.7592,3.78
-0.7572,3.9133
-0.7552,3.8133
-0.7532,3.8133
-0.7512,3.9466
-0.7492,3.8133
-0.7472,3.9133
-0.7452,3.88
-0.7432,3.8133
-0.7412,3.78
-0.7392,3.9133
-0.7372,3.8466
-0.7352,3.9133
-0.7332,3.9133
-0.7312,3.8466
-0.7292,4.3466
-0.7272,4.28
-0.7252,4.58
-0.7232,4.58
-0.7212,4.5466
-0.7192,4.5133
-0.7172,4.6133
-0.7152,3.88
-0.7132,3.8466
-0.7112,3.8466
-0.7092,3.8466
-0.7072,3.9133
-0.7052,3.8466
-0.7032,3.88
-0.7012,3.9133
-0.6992,3.88
-0.6972,3.88
-0.6952,3.9133
-0.6932,3.8466
-0.6912,3.9466
-0.6892,3.8466
-0.6872,3.8133
-0.6852,3.9466
-0.6832,3.88
-0.6812,3.8466
-0.6792,4.3466
-0.6772,4.3466
-0.6752,4.5466
-0.6732,4.5133
-0.6712,4.6133
-0.6692,3.88
-0.6672,3.8466
-0.6652,3.8466
-0.6632,3.88
-0.6612,3.8466
-0.6592,3.8133
-0.6572,3.9133
-0.6552,3.8466
-0.6532,3.9133
-0.6512,3.88
-0.6492,3.9133
-0.6472,3.8133
-0.6452,3.8466
-0.6432,3.8466
-0.6412,3.8133
-0.6392,3.8466
-0.6372,3.8466
-0.6352,3.88
-0.6332,3.88
-0.6312,3.8466
-0.6292,4.38
-0.6272,4.2133
-0.6252,4.58
-0.6232,4.5133
-0.6212,3.8466
-0.6192,3.9466
-0.6172,3.8133
-0.6152,3.9133
-0.6132,3.9466
-0.6112,3.9133
-0.6092,3.9133
-0.6072,3.8466
-0.6052,3.7466
-0.6032,3.88
-0.6012,3.8133
-0.5992,3.8133
-0.5972,3.88
-0.5952,3.8466
-0.5932,3.8133
-0.5912,3.8466
-0.5892,3.9133
-0.5872,3.8466
-0.5852,3.8466
-0.5832,3.9133
-0.5812,3.8466
-0.5792,4.1466
-0.5772,4.1133
-0.5752,3.88
-0.5732,3.8466
-0.5712,3.88
-0.5692,3.9466
-0.5672,3.8466
-0.5652,3.9133
-0.5632,3.98
-0.5612,3.8466
-0.5592,3.9133
-0.5572,3.9133
-0.5552,3.9133
-0.5532,3.9133
-0.5512,3.9466
-0.5492,3.8466
-0.5472,3.8466
-0.5452,3.88
-0.5432,3.78
-0.5412,3.8133
-0.5392,3.88
-0.5372,3.8466
-0.5352,3.8466
-0.5332,3.9133
-0.5312,3.8466
-0.5292,3.18
-0.5272,3.28
-0.5251,3.3133
-0.5231,3.88
-0.5211,3.9133
-0.5191,3.88
-0.5171,3.88
-0.5151,3.8466
-0.5131,3.88
-0.5111,3.88
-0.5091,3.8133
-0.5071,3.8466
-0.5051,3.88
-0.5031,3.8133
-0.5011,3.8466
-0.4991,3.88
-0.4971,3.9466
-0.4951,3.8466
-0.4931,3.8466
-0.4911,3.88
-0.4891,3.9133
-0.4871,3.8133
-0.4851,3.9133
-0.4831,3.8466
-0.4811,3.8133
-0.4791,3.18
-0.4771,3.18
-0.4751,3.1466
-0.4731,3.88
-0.4711,3.78
-0.4691,3.9466
-0.4671,3.78
-0.4651,3.9133
-0.4631,3.8466
-0.4611,3.88
-0.4591,3.8133
-0.4571,3.9133
-0.4551,3.78
-0.4531,3.8466
-0.4511,3.88
-0.4491,3.9133
-0.4471,3.88
-0.4451,3.8466
-0.4431,3.88
-0.4411,3.9466
-0.4391,3.88
-0.4371,3.88
-0.4351,3.7466
-0.4331,3.2133
-0.4311,3.2466
-0.4291,3.2133
-0.4271,3.1133
-0.4251,3.2133
-0.4231,3.5133
-0.4211,3.5466
-0.4191,3.88
-0.4171,3.88
-0.4151,3.8466
-0.4131,3.8466
-0.4111,3.8133
-0.4091,3.98
-0.4071,3.8466
-0.4051,3.8466
-0.4031,3.8466
-0.4011,3.8133
-0.3991,3.8133
-0.3971,3.88
-0.3951,3.88
-0.3931,3.78
-0.3911,3.8466
-0.3891,3.6133
-0.3871,3.18
-0.3851,3.1466
-0.3831,3.18
-0.3811,3.18
-0.3791,3.1466
-0.3771,3.2133
-0.3751,3.28
-0.3731,3.1466
-0.3711,3.3466
-0.3691,3.6133
-0.3671,3.8133
-0.3651,3.98
-0.3631,3.88
-0.3611,3.88
-0.3591,3.9466
-0.3571,3.88
-0.3551,3.88
-0.3531,3.8133
-0.3511,3.88
-0.3491,3.88
-0.3471,3.78
-0.3451,3.8466
-0.3431,3.2133
-0.3411,3.1133
-0.3391,3.2133
-0.3371,3.18
-0.3351,3.2133
-0.3331,3.2133
-0.3311,3.2133
-0.3291,3.1466
-0.3271,3.2133
-0.3251,3.2133
-0.3231,3.1133
-0.3211,3.2133
-0.3191,3.4133
-0.3171,3.8133
-0.3151,3.8133
-0.3131,3.8466
-0.3111,3.8466
-0.3091,3.8133
-0.3071,3.8133
-0.3051,3.8466
-0.3031,3.88
-0.3011,3.8466
-0.2991,3.88
-0.2971,3.18
-0.2951,3.2466
-0.2931,3.2133
-0.2911,3.2133
-0.2891,3.1466
-0.2871,3.18
-0.2851,3.1466
-0.2831,3.18
-0.2811,3.18
-0.2791,3.18
-0.2771,3.2466
-0.2751,3.2133
-0.2731,3.1466
-0.2711,3.18
-0.2691,3.2466
-0.2671,3.5133
-0.2651,3.5466
-0.2631,3.8466
-0.2611,3.88
-0.2591,3.88
-0.2571,3.88
-0.2551,3.8133
-0.2531,3.78
-0.2511,3.2466
-0.2491,3.18
-0.2471,3.2133
-0.2451,3.2133
-0.2431,3.18
-0.2411,3.18
-0.2391,3.1466
-0.2371,3.18
-0.2351,3.2133
-0.2331,3.2466
-0.2311,3.2133
-0.2291,3.1466
-0.2271,3.3133
-0.2251,3.2466
-0.2231,3.18
-0.2211,3.2466
-0.2191,3.2133
-0.2171,3.1466
-0.2151,3.18
-0.2131,3.5466
-0.2111,3.88
-0.2091,3.8466
-0.2071,3.2133
-0.2051,3.2133
-0.2031,3.18
-0.2011,3.2133
-0.1991,3.2133
-0.1971,3.18
-0.1951,3.2133
-0.1931,3.2133
-0.1911,3.1466
-0.1891,3.2133
-0.1871,3.18
-0.1851,3.18
-0.1831,3.2466
-0.1811,3.2466
-0.1791,3.18
-0.1771,3.2133
-0.1751,3.2133
-0.1731,3.2133
-0.1711,3.2466
-0.1691,3.18
-0.1671,3.18
-0.1651,3.18
-0.1631,3.1466
-0.1611,3.1133
-0.1591,3.08
-0.1571,3.2466
-0.1551,3.28
-0.1531,3.2133
-0.1511,3.2133
-0.1491,3.18
-0.1471,3.18
-0.1451,3.18
-0.1431,3.18
-0.1411,3.18
-0.1391,3.18
-0.1371,3.1466
-0.1351,3.2466
-0.1331,3.2133
-0.1311,3.2133
-0.1291,3.2133
-0.1271,3.2466
-0.1251,3.18
-0.1231,3.1466
-0.1211,3.18
-0.1191,3.2133
-0.1171,2.4802
-0.1151,2.5467
-0.1131,2.5467
-0.1111,2.4802
-0.1091,2.8466
-0.1071,3.08
-0.1051,3.18
-0.1031,3.2133
-0.1011,3.2466
-0.0991,3.2466
-0.0971,3.18
-0.0951,3.3133
-0.0931,3.1133
-0.0911,3.1466
-0.0891,3.28
-0.0871,3.18
-0.0851,3.1466
-0.0831,3.2466
-0.0811,3.2466
-0.0791,3.18
-0.0771,3.1466
-0.0751,3.1466
-0.0731,2.8133
-0.0711,2.5467
-0.0691,2.5134
-0.0671,2.5134
-0.0651,2.58
-0.0631,2.5467
-0.0611,2.5467
-0.0591,2.68
-0.0571,2.9133
-0.0551,3.1133
-0.0531,3.08
-0.0511,3.2466
-0.0491,3.2466
-0.0471,3.2466
-0.0451,3.2466
-0.0431,3.18
-0.0411,3.2133
-0.0391,3.2466
-0.0371,3.2133
-0.0351,3.2466
-0.0331,3.2133
-0.0311,3.28
-0.0291,3.2133
-0.0271,2.58
-0.0251,2.5467
-0.0231,2.5134
-0.0211,2.5134
-0.0191,2.5134
-0.0171,2.5134
-0.0151,2.5134
-0.0131,2.58
-0.0111,2.5467
-0.0091,2.58
-0.0071,2.5134
-0.0051,2.5467
-0.0031,2.8133
-0.0011,3.08
0.001,3.18
0.003,3.1466
0.005,3.18
0.007,3.1466
0.009,3.1466
0.011,3.2133
0.013,3.28
0.015,3.18
0.017,3.1466
0.019,2.5134
0.021,2.4802
0.023,2.5467
0.025,2.6133
0.027,2.58
0.029,2.58
0.031,2.5134
0.033,2.5467
0.035,2.5467
0.037,2.5467
0.039,2.5134
0.041,2.5134
0.043,2.5134
0.045,2.5467
0.047,2.5467
0.049,2.5467
0.051,2.78
0.053,2.9133
0.055,3.18
0.057,3.18
0.059,3.18
0.061,3.2133
0.063,2.98
0.065,2.5134
0.067,2.5467
0.069,2.5134
0.071,2.5134
0.073,2.6133
0.075,2.5467
0.077,2.5467
0.079,2.5467
0.081,2.5467
0.083,2.58
0.085,2.5134
0.087,2.4467
0.089,2.5134
0.091,2.58
0.093,2.6133
0.095,2.58
0.097,2.5134
0.099,2.4802
0.101,2.5467
0.103,3.1133
0.105,3.18
0.107,3.2133
0.109,2.5134
0.111,2.5134
0.113,2.5467
0.115,2.5134
0.117,2.5467
0.119,2.5467
0.121,2.5134
0.123,2.5467
0.125,2.5467
0.127,2.5134
0.129,2.58
0.131,2.5134
0.133,2.58
0.135,2.58
0.137,2.5467
0.139,2.58
0.141,2.5134
0.143,2.5134
0.145,2.58
0.147,2.5134
0.149,2.6133
0.151,2.5134
0.153,2.0467
0.155,1.88
0.157,2.5467
0.159,2.5467
0.161,2.4802
0.163,2.5467
0.165,2.58
0.167,2.5467
0.169,2.5467
0.171,2.58
0.173,2.5134
0.175,2.5134
0.177,2.5467
0.179,2.5467
0.181,2.5467
0.183,2.5467
0.185,2.5134
0.187,2.6466
0.189,2.5467
0.191,2.5467
0.193,2.58
0.195,2.6133
0.197,2.2467
0.199,2.08
0.201,1.9467
0.203,1.88
0.205,1.9134
0.207,1.9134
0.209,2.5467
0.211,2.5134
0.213,2.58
0.215,2.5134
0.217,2.58
0.219,2.58
0.221,2.5467
0.223,2.5467
